timestamp,restaurantId,cornerId,queue_len
2026-01-12T10:08:00+09:00,hanyang_plaza,breakfast_1000,7
2026-01-12T10:09:00+09:00,hanyang_plaza,breakfast_1000,6
2026-01-12T10:10:00+09:00,hanyang_plaza,breakfast_1000,6
2026-01-12T10:11:00+09:00,hanyang_plaza,breakfast_1000,6
2026-01-12T10:12:00+09:00,hanyang_plaza,breakfast_1000,8
2026-01-12T10:13:00+09:00,hanyang_plaza,breakfast_1000,9
2026-01-12T10:14:00+09:00,hanyang_plaza,breakfast_1000,7
2026-01-12T10:15:00+09:00,hanyang_plaza,breakfast_1000,5
2026-01-12T10:16:00+09:00,hanyang_plaza,breakfast_1000,8
2026-01-12T10:17:00+09:00,hanyang_plaza,breakfast_1000,7
2026-01-12T10:18:00+09:00,hanyang_plaza,breakfast_1000,5
2026-01-12T10:19:00+09:00,hanyang_plaza,breakfast_1000,5
2026-01-12T11:00:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:00:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:00:00+09:00,hanyang_plaza,western,11
2026-01-12T11:01:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:01:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:01:00+09:00,hanyang_plaza,western,12
2026-01-12T11:02:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:02:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:02:00+09:00,hanyang_plaza,western,10
2026-01-12T11:03:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:03:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:03:00+09:00,hanyang_plaza,western,9
2026-01-12T11:04:00+09:00,hanyang_plaza,instant,14
2026-01-12T11:04:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:04:00+09:00,hanyang_plaza,western,9
2026-01-12T11:05:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:05:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:05:00+09:00,hanyang_plaza,western,10
2026-01-12T11:06:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:06:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:06:00+09:00,hanyang_plaza,western,10
2026-01-12T11:07:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:07:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:07:00+09:00,hanyang_plaza,western,9
2026-01-12T11:08:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:08:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:08:00+09:00,hanyang_plaza,western,10
2026-01-12T11:09:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:09:00+09:00,hanyang_plaza,korean,9
2026-01-12T11:09:00+09:00,hanyang_plaza,western,11
2026-01-12T11:10:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:10:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:10:00+09:00,hanyang_plaza,western,9
2026-01-12T11:11:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:11:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:11:00+09:00,hanyang_plaza,western,12
2026-01-12T11:12:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:12:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:12:00+09:00,hanyang_plaza,western,9
2026-01-12T11:13:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:13:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:13:00+09:00,hanyang_plaza,western,9
2026-01-12T11:14:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:14:00+09:00,hanyang_plaza,korean,9
2026-01-12T11:14:00+09:00,hanyang_plaza,western,12
2026-01-12T11:15:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:15:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:15:00+09:00,hanyang_plaza,western,9
2026-01-12T11:16:00+09:00,hanyang_plaza,instant,10
2026-01-12T11:16:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:16:00+09:00,hanyang_plaza,western,8
2026-01-12T11:17:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:17:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:17:00+09:00,hanyang_plaza,western,9
2026-01-12T11:18:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:18:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:18:00+09:00,hanyang_plaza,western,8
2026-01-12T11:19:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:19:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:19:00+09:00,hanyang_plaza,western,9
2026-01-12T11:20:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:20:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:20:00+09:00,hanyang_plaza,western,12
2026-01-12T11:21:00+09:00,hanyang_plaza,instant,10
2026-01-12T11:21:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:21:00+09:00,hanyang_plaza,western,10
2026-01-12T11:22:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:22:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:22:00+09:00,hanyang_plaza,western,10
2026-01-12T11:23:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:23:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:23:00+09:00,hanyang_plaza,western,6
2026-01-12T11:24:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:24:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:24:00+09:00,hanyang_plaza,western,9
2026-01-12T11:25:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:25:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:25:00+09:00,hanyang_plaza,western,11
2026-01-12T11:26:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:26:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:26:00+09:00,hanyang_plaza,western,9
2026-01-12T11:27:00+09:00,hanyang_plaza,instant,11
2026-01-12T11:27:00+09:00,hanyang_plaza,korean,12
2026-01-12T11:27:00+09:00,hanyang_plaza,western,10
2026-01-12T11:28:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:28:00+09:00,hanyang_plaza,korean,6
2026-01-12T11:28:00+09:00,hanyang_plaza,western,7
2026-01-12T11:29:00+09:00,hanyang_plaza,instant,8
2026-01-12T11:29:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:29:00+09:00,hanyang_plaza,western,13
2026-01-12T11:30:00+09:00,hanyang_plaza,instant,9
2026-01-12T11:30:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:30:00+09:00,hanyang_plaza,western,10
2026-01-12T11:30:00+09:00,life_science,dam_a_lunch,9
2026-01-12T11:30:00+09:00,life_science,pangeos_lunch,14
2026-01-12T11:30:00+09:00,materials,rice_bowl,6
2026-01-12T11:30:00+09:00,materials,set_meal,8
2026-01-12T11:30:00+09:00,materials,single_dish,11
2026-01-12T11:31:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:31:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:31:00+09:00,hanyang_plaza,western,12
2026-01-12T11:31:00+09:00,life_science,dam_a_lunch,10
2026-01-12T11:31:00+09:00,life_science,pangeos_lunch,14
2026-01-12T11:31:00+09:00,materials,rice_bowl,7
2026-01-12T11:31:00+09:00,materials,set_meal,9
2026-01-12T11:31:00+09:00,materials,single_dish,12
2026-01-12T11:32:00+09:00,hanyang_plaza,instant,10
2026-01-12T11:32:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:32:00+09:00,hanyang_plaza,western,7
2026-01-12T11:32:00+09:00,life_science,dam_a_lunch,10
2026-01-12T11:32:00+09:00,life_science,pangeos_lunch,12
2026-01-12T11:32:00+09:00,materials,rice_bowl,8
2026-01-12T11:32:00+09:00,materials,set_meal,7
2026-01-12T11:32:00+09:00,materials,single_dish,9
2026-01-12T11:33:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:33:00+09:00,hanyang_plaza,korean,9
2026-01-12T11:33:00+09:00,hanyang_plaza,western,9
2026-01-12T11:33:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:33:00+09:00,life_science,pangeos_lunch,12
2026-01-12T11:33:00+09:00,materials,rice_bowl,9
2026-01-12T11:33:00+09:00,materials,set_meal,10
2026-01-12T11:33:00+09:00,materials,single_dish,12
2026-01-12T11:34:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:34:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:34:00+09:00,hanyang_plaza,western,10
2026-01-12T11:34:00+09:00,life_science,dam_a_lunch,13
2026-01-12T11:34:00+09:00,life_science,pangeos_lunch,13
2026-01-12T11:34:00+09:00,materials,rice_bowl,8
2026-01-12T11:34:00+09:00,materials,set_meal,8
2026-01-12T11:34:00+09:00,materials,single_dish,12
2026-01-12T11:35:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:35:00+09:00,hanyang_plaza,korean,10
2026-01-12T11:35:00+09:00,hanyang_plaza,western,11
2026-01-12T11:35:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:35:00+09:00,life_science,pangeos_lunch,15
2026-01-12T11:35:00+09:00,materials,rice_bowl,11
2026-01-12T11:35:00+09:00,materials,set_meal,9
2026-01-12T11:35:00+09:00,materials,single_dish,10
2026-01-12T11:36:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:36:00+09:00,hanyang_plaza,korean,7
2026-01-12T11:36:00+09:00,hanyang_plaza,western,13
2026-01-12T11:36:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:36:00+09:00,life_science,pangeos_lunch,14
2026-01-12T11:36:00+09:00,materials,rice_bowl,9
2026-01-12T11:36:00+09:00,materials,set_meal,12
2026-01-12T11:36:00+09:00,materials,single_dish,12
2026-01-12T11:37:00+09:00,hanyang_plaza,instant,14
2026-01-12T11:37:00+09:00,hanyang_plaza,korean,13
2026-01-12T11:37:00+09:00,hanyang_plaza,western,11
2026-01-12T11:37:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:37:00+09:00,life_science,pangeos_lunch,13
2026-01-12T11:37:00+09:00,materials,rice_bowl,13
2026-01-12T11:37:00+09:00,materials,set_meal,8
2026-01-12T11:37:00+09:00,materials,single_dish,11
2026-01-12T11:38:00+09:00,hanyang_plaza,instant,13
2026-01-12T11:38:00+09:00,hanyang_plaza,korean,8
2026-01-12T11:38:00+09:00,hanyang_plaza,western,11
2026-01-12T11:38:00+09:00,life_science,dam_a_lunch,12
2026-01-12T11:38:00+09:00,life_science,pangeos_lunch,16
2026-01-12T11:38:00+09:00,materials,rice_bowl,10
2026-01-12T11:38:00+09:00,materials,set_meal,10
2026-01-12T11:38:00+09:00,materials,single_dish,13
2026-01-12T11:39:00+09:00,hanyang_plaza,instant,15
2026-01-12T11:39:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:39:00+09:00,hanyang_plaza,western,9
2026-01-12T11:39:00+09:00,life_science,dam_a_lunch,10
2026-01-12T11:39:00+09:00,life_science,pangeos_lunch,18
2026-01-12T11:39:00+09:00,materials,rice_bowl,13
2026-01-12T11:39:00+09:00,materials,set_meal,13
2026-01-12T11:39:00+09:00,materials,single_dish,13
2026-01-12T11:40:00+09:00,hanyang_plaza,instant,12
2026-01-12T11:40:00+09:00,hanyang_plaza,korean,11
2026-01-12T11:40:00+09:00,hanyang_plaza,western,15
2026-01-12T11:40:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:40:00+09:00,life_science,pangeos_lunch,15
2026-01-12T11:40:00+09:00,materials,rice_bowl,10
2026-01-12T11:40:00+09:00,materials,set_meal,11
2026-01-12T11:40:00+09:00,materials,single_dish,13
2026-01-12T11:41:00+09:00,hanyang_plaza,instant,15
2026-01-12T11:41:00+09:00,hanyang_plaza,korean,14
2026-01-12T11:41:00+09:00,hanyang_plaza,western,11
2026-01-12T11:41:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:41:00+09:00,life_science,pangeos_lunch,15
2026-01-12T11:41:00+09:00,materials,rice_bowl,13
2026-01-12T11:41:00+09:00,materials,set_meal,12
2026-01-12T11:41:00+09:00,materials,single_dish,15
2026-01-12T11:42:00+09:00,hanyang_plaza,instant,16
2026-01-12T11:42:00+09:00,hanyang_plaza,korean,13
2026-01-12T11:42:00+09:00,hanyang_plaza,western,12
2026-01-12T11:42:00+09:00,life_science,dam_a_lunch,10
2026-01-12T11:42:00+09:00,life_science,pangeos_lunch,10
2026-01-12T11:42:00+09:00,materials,rice_bowl,13
2026-01-12T11:42:00+09:00,materials,set_meal,13
2026-01-12T11:42:00+09:00,materials,single_dish,16
2026-01-12T11:43:00+09:00,hanyang_plaza,instant,16
2026-01-12T11:43:00+09:00,hanyang_plaza,korean,13
2026-01-12T11:43:00+09:00,hanyang_plaza,western,15
2026-01-12T11:43:00+09:00,life_science,dam_a_lunch,11
2026-01-12T11:43:00+09:00,life_science,pangeos_lunch,15
2026-01-12T11:43:00+09:00,materials,rice_bowl,11
2026-01-12T11:43:00+09:00,materials,set_meal,13
2026-01-12T11:43:00+09:00,materials,single_dish,17
2026-01-12T11:44:00+09:00,hanyang_plaza,instant,15
2026-01-12T11:44:00+09:00,hanyang_plaza,korean,12
2026-01-12T11:44:00+09:00,hanyang_plaza,western,11
2026-01-12T11:44:00+09:00,life_science,dam_a_lunch,13
2026-01-12T11:44:00+09:00,life_science,pangeos_lunch,17
2026-01-12T11:44:00+09:00,materials,rice_bowl,12
2026-01-12T11:44:00+09:00,materials,set_meal,13
2026-01-12T11:44:00+09:00,materials,single_dish,18
2026-01-12T11:45:00+09:00,hanyang_plaza,instant,18
2026-01-12T11:45:00+09:00,hanyang_plaza,korean,13
2026-01-12T11:45:00+09:00,hanyang_plaza,western,12
2026-01-12T11:45:00+09:00,life_science,dam_a_lunch,17
2026-01-12T11:45:00+09:00,life_science,pangeos_lunch,18
2026-01-12T11:45:00+09:00,materials,rice_bowl,14
2026-01-12T11:45:00+09:00,materials,set_meal,14
2026-01-12T11:45:00+09:00,materials,single_dish,15
2026-01-12T11:46:00+09:00,hanyang_plaza,instant,17
2026-01-12T11:46:00+09:00,hanyang_plaza,korean,18
2026-01-12T11:46:00+09:00,hanyang_plaza,western,15
2026-01-12T11:46:00+09:00,life_science,dam_a_lunch,15
2026-01-12T11:46:00+09:00,life_science,pangeos_lunch,17
2026-01-12T11:46:00+09:00,materials,rice_bowl,15
2026-01-12T11:46:00+09:00,materials,set_meal,17
2026-01-12T11:46:00+09:00,materials,single_dish,19
2026-01-12T11:47:00+09:00,hanyang_plaza,instant,19
2026-01-12T11:47:00+09:00,hanyang_plaza,korean,17
2026-01-12T11:47:00+09:00,hanyang_plaza,western,16
2026-01-12T11:47:00+09:00,life_science,dam_a_lunch,15
2026-01-12T11:47:00+09:00,life_science,pangeos_lunch,20
2026-01-12T11:47:00+09:00,materials,rice_bowl,16
2026-01-12T11:47:00+09:00,materials,set_meal,15
2026-01-12T11:47:00+09:00,materials,single_dish,19
2026-01-12T11:48:00+09:00,hanyang_plaza,instant,21
2026-01-12T11:48:00+09:00,hanyang_plaza,korean,19
2026-01-12T11:48:00+09:00,hanyang_plaza,western,16
2026-01-12T11:48:00+09:00,life_science,dam_a_lunch,16
2026-01-12T11:48:00+09:00,life_science,pangeos_lunch,22
2026-01-12T11:48:00+09:00,materials,rice_bowl,15
2026-01-12T11:48:00+09:00,materials,set_meal,16
2026-01-12T11:48:00+09:00,materials,single_dish,20
2026-01-12T11:49:00+09:00,hanyang_plaza,instant,23
2026-01-12T11:49:00+09:00,hanyang_plaza,korean,19
2026-01-12T11:49:00+09:00,hanyang_plaza,western,19
2026-01-12T11:49:00+09:00,life_science,dam_a_lunch,19
2026-01-12T11:49:00+09:00,life_science,pangeos_lunch,25
2026-01-12T11:49:00+09:00,materials,rice_bowl,19
2026-01-12T11:49:00+09:00,materials,set_meal,17
2026-01-12T11:49:00+09:00,materials,single_dish,21
2026-01-12T11:50:00+09:00,hanyang_plaza,instant,23
2026-01-12T11:50:00+09:00,hanyang_plaza,korean,16
2026-01-12T11:50:00+09:00,hanyang_plaza,western,20
2026-01-12T11:50:00+09:00,life_science,dam_a_lunch,18
2026-01-12T11:50:00+09:00,life_science,pangeos_lunch,23
2026-01-12T11:50:00+09:00,materials,rice_bowl,17
2026-01-12T11:50:00+09:00,materials,set_meal,20
2026-01-12T11:50:00+09:00,materials,single_dish,24
2026-01-12T11:51:00+09:00,hanyang_plaza,instant,24
2026-01-12T11:51:00+09:00,hanyang_plaza,korean,20
2026-01-12T11:51:00+09:00,hanyang_plaza,western,21
2026-01-12T11:51:00+09:00,life_science,dam_a_lunch,21
2026-01-12T11:51:00+09:00,life_science,pangeos_lunch,26
2026-01-12T11:51:00+09:00,materials,rice_bowl,21
2026-01-12T11:51:00+09:00,materials,set_meal,23
2026-01-12T11:51:00+09:00,materials,single_dish,25
2026-01-12T11:52:00+09:00,hanyang_plaza,instant,28
2026-01-12T11:52:00+09:00,hanyang_plaza,korean,21
2026-01-12T11:52:00+09:00,hanyang_plaza,western,21
2026-01-12T11:52:00+09:00,life_science,dam_a_lunch,22
2026-01-12T11:52:00+09:00,life_science,pangeos_lunch,26
2026-01-12T11:52:00+09:00,materials,rice_bowl,21
2026-01-12T11:52:00+09:00,materials,set_meal,24
2026-01-12T11:52:00+09:00,materials,single_dish,28
2026-01-12T11:53:00+09:00,hanyang_plaza,instant,27
2026-01-12T11:53:00+09:00,hanyang_plaza,korean,23
2026-01-12T11:53:00+09:00,hanyang_plaza,western,25
2026-01-12T11:53:00+09:00,life_science,dam_a_lunch,20
2026-01-12T11:53:00+09:00,life_science,pangeos_lunch,25
2026-01-12T11:53:00+09:00,materials,rice_bowl,21
2026-01-12T11:53:00+09:00,materials,set_meal,23
2026-01-12T11:53:00+09:00,materials,single_dish,27
2026-01-12T11:54:00+09:00,hanyang_plaza,instant,29
2026-01-12T11:54:00+09:00,hanyang_plaza,korean,24
2026-01-12T11:54:00+09:00,hanyang_plaza,western,23
2026-01-12T11:54:00+09:00,life_science,dam_a_lunch,22
2026-01-12T11:54:00+09:00,life_science,pangeos_lunch,28
2026-01-12T11:54:00+09:00,materials,rice_bowl,23
2026-01-12T11:54:00+09:00,materials,set_meal,23
2026-01-12T11:54:00+09:00,materials,single_dish,26
2026-01-12T11:55:00+09:00,hanyang_plaza,instant,30
2026-01-12T11:55:00+09:00,hanyang_plaza,korean,25
2026-01-12T11:55:00+09:00,hanyang_plaza,western,24
2026-01-12T11:55:00+09:00,life_science,dam_a_lunch,23
2026-01-12T11:55:00+09:00,life_science,pangeos_lunch,30
2026-01-12T11:55:00+09:00,materials,rice_bowl,21
2026-01-12T11:55:00+09:00,materials,set_meal,22
2026-01-12T11:55:00+09:00,materials,single_dish,30
2026-01-12T11:56:00+09:00,hanyang_plaza,instant,29
2026-01-12T11:56:00+09:00,hanyang_plaza,korean,22
2026-01-12T11:56:00+09:00,hanyang_plaza,western,24
2026-01-12T11:56:00+09:00,life_science,dam_a_lunch,25
2026-01-12T11:56:00+09:00,life_science,pangeos_lunch,30
2026-01-12T11:56:00+09:00,materials,rice_bowl,23
2026-01-12T11:56:00+09:00,materials,set_meal,25
2026-01-12T11:56:00+09:00,materials,single_dish,30
2026-01-12T11:57:00+09:00,hanyang_plaza,instant,30
2026-01-12T11:57:00+09:00,hanyang_plaza,korean,24
2026-01-12T11:57:00+09:00,hanyang_plaza,western,26
2026-01-12T11:57:00+09:00,life_science,dam_a_lunch,25
2026-01-12T11:57:00+09:00,life_science,pangeos_lunch,29
2026-01-12T11:57:00+09:00,materials,rice_bowl,24
2026-01-12T11:57:00+09:00,materials,set_meal,26
2026-01-12T11:57:00+09:00,materials,single_dish,29
2026-01-12T11:58:00+09:00,hanyang_plaza,instant,30
2026-01-12T11:58:00+09:00,hanyang_plaza,korean,28
2026-01-12T11:58:00+09:00,hanyang_plaza,western,27
2026-01-12T11:58:00+09:00,life_science,dam_a_lunch,24
2026-01-12T11:58:00+09:00,life_science,pangeos_lunch,30
2026-01-12T11:58:00+09:00,materials,rice_bowl,22
